,Month,Year,community_board_full,DOB
3577,8,2018,301,73
3578,8,2018,302,32
3579,8,2018,303,76
3580,8,2018,304,58
3581,8,2018,305,37
3582,8,2018,306,26
3583,8,2018,307,10
3584,8,2018,308,25
3585,8,2018,309,13
3586,8,2018,310,15
3587,8,2018,311,17
3588,8,2018,312,31
3589,8,2018,313,21
3590,8,2018,314,20
3591,8,2018,315,28
3592,8,2018,316,18
3593,8,2018,317,40
3594,8,2018,318,16
3595,8,2018,401,42
3596,8,2018,402,25
3597,8,2018,403,24
3598,8,2018,404,26
3599,8,2018,405,27
3600,8,2018,406,13
3601,8,2018,407,59
3602,8,2018,408,40
3603,8,2018,409,25
3604,8,2018,410,30
3605,8,2018,411,36
3606,8,2018,412,47
3607,8,2018,413,28
3608,8,2018,414,20
3609,9,2010,105,1
3610,9,2011,101,14
3611,9,2011,102,16
3612,9,2011,103,11
3613,9,2011,104,17
3614,9,2011,105,12
3615,9,2011,106,10
3616,9,2011,107,13
3617,9,2011,108,20
3618,9,2011,109,2
3619,9,2011,110,5
3620,9,2011,111,1
3621,9,2011,112,6
3622,9,2011,201,2
3623,9,2011,202,1
3624,9,2011,204,1
3625,9,2011,206,1
3626,9,2011,209,1
3627,9,2011,210,4
3628,9,2011,211,4
3629,9,2011,212,2
3630,9,2011,301,7
3631,9,2011,302,2
3632,9,2011,303,6
3633,9,2011,304,2
3634,9,2011,305,2
3635,9,2011,306,6
3636,9,2011,307,2
3637,9,2011,308,2
3638,9,2011,309,1
3639,9,2011,311,9
3640,9,2011,312,3
3641,9,2011,313,1
3642,9,2011,314,1
3643,9,2011,315,6
3644,9,2011,317,2
3645,9,2011,318,1
3646,9,2011,401,7
3647,9,2011,402,7
3648,9,2011,403,4
3649,9,2011,404,3
3650,9,2011,405,4
3651,9,2011,406,7
3652,9,2011,407,11
3653,9,2011,408,7
3654,9,2011,409,5
3655,9,2011,410,8
3656,9,2011,411,7
3657,9,2011,412,2
3658,9,2011,413,7
3659,9,2011,414,1
3660,9,2012,101,13
3661,9,2012,102,22
3662,9,2012,103,15
3663,9,2012,104,24
3664,9,2012,105,28
3665,9,2012,106,23
3666,9,2012,107,27
3667,9,2012,108,31
3668,9,2012,109,6
3669,9,2012,110,10
3670,9,2012,111,6
3671,9,2012,112,8
3672,9,2012,201,1
3673,9,2012,202,1
3674,9,2012,203,2
3675,9,2012,204,1
3676,9,2012,207,2
3677,9,2012,208,3
3678,9,2012,211,2
3679,9,2012,301,15
3680,9,2012,302,9
3681,9,2012,303,10
3682,9,2012,304,2
3683,9,2012,306,10
3684,9,2012,307,3
3685,9,2012,308,4
3686,9,2012,310,3
3687,9,2012,311,2
3688,9,2012,312,3
3689,9,2012,314,2
3690,9,2012,315,2
3691,9,2012,318,2
3692,9,2012,401,10
3693,9,2012,402,12
3694,9,2012,403,9
3695,9,2012,404,4
3696,9,2012,405,10
3697,9,2012,406,5
3698,9,2012,407,14
3699,9,2012,408,2
3700,9,2012,409,2
3701,9,2012,410,3
3702,9,2012,411,7
3703,9,2012,412,1
3704,9,2012,413,2
3705,9,2013,101,25
3706,9,2013,102,33
3707,9,2013,103,20
3708,9,2013,104,33
3709,9,2013,105,22
3710,9,2013,106,15
3711,9,2013,107,46
3712,9,2013,108,28
3713,9,2013,109,14
3714,9,2013,110,16
3715,9,2013,111,6
3716,9,2013,112,9
3717,9,2013,201,1
3718,9,2013,202,1
3719,9,2013,203,2
3720,9,2013,205,3
3721,9,2013,207,3
3722,9,2013,208,3
3723,9,2013,209,2
3724,9,2013,210,3
3725,9,2013,212,1
3726,9,2013,301,14
3727,9,2013,302,10
3728,9,2013,303,7
3729,9,2013,304,1
3730,9,2013,306,10
3731,9,2013,307,4
3732,9,2013,308,1
3733,9,2013,309,2
3734,9,2013,310,11
3735,9,2013,311,4
3736,9,2013,312,2
3737,9,2013,313,4
3738,9,2013,314,2
3739,9,2013,315,4
3740,9,2013,316,2
3741,9,2013,401,19
3742,9,2013,402,9
3743,9,2013,403,4
3744,9,2013,404,8
3745,9,2013,405,3
3746,9,2013,406,8
3747,9,2013,407,7
3748,9,2013,408,7
3749,9,2013,409,5
3750,9,2013,410,1
3751,9,2013,411,2
3752,9,2013,412,3
3753,9,2013,413,2
3754,9,2013,414,5
3755,9,2014,101,14
3756,9,2014,102,33
3757,9,2014,103,22
3758,9,2014,104,30
3759,9,2014,105,29
3760,9,2014,106,26
3761,9,2014,107,29
3762,9,2014,108,33
3763,9,2014,109,8
3764,9,2014,110,55
3765,9,2014,111,37
3766,9,2014,112,12
3767,9,2014,201,9
3768,9,2014,202,2
3769,9,2014,203,5
3770,9,2014,204,2
3771,9,2014,205,5
3772,9,2014,206,5
3773,9,2014,207,2
3774,9,2014,208,3
3775,9,2014,209,2
3776,9,2014,211,1
3777,9,2014,212,5
3778,9,2014,301,20
3779,9,2014,302,26
3780,9,2014,303,22
3781,9,2014,304,26
3782,9,2014,305,7
3783,9,2014,306,15
3784,9,2014,307,4
3785,9,2014,308,5
3786,9,2014,309,3
3787,9,2014,311,6
3788,9,2014,312,14
3789,9,2014,313,17
3790,9,2014,314,6
3791,9,2014,315,13
3792,9,2014,316,5
3793,9,2014,317,5
3794,9,2014,318,6
3795,9,2014,401,26
3796,9,2014,402,8
3797,9,2014,403,8
3798,9,2014,404,9
3799,9,2014,405,9
3800,9,2014,406,13
3801,9,2014,407,8
3802,9,2014,408,3
3803,9,2014,409,4
3804,9,2014,410,3
3805,9,2014,411,8
3806,9,2014,412,9
3807,9,2014,413,3
3808,9,2014,414,9
3809,9,2015,101,11
3810,9,2015,102,34
3811,9,2015,103,35
3812,9,2015,104,42
3813,9,2015,105,47
3814,9,2015,106,33
3815,9,2015,107,30
3816,9,2015,108,49
3817,9,2015,109,13
3818,9,2015,110,12
3819,9,2015,111,9
3820,9,2015,112,31
3821,9,2015,201,4
3822,9,2015,202,1
3823,9,2015,203,4
3824,9,2015,204,1
3825,9,2015,205,9
3826,9,2015,206,3
3827,9,2015,207,6
3828,9,2015,208,2
3829,9,2015,209,5
3830,9,2015,210,4
3831,9,2015,211,1
3832,9,2015,212,6
3833,9,2015,301,24
3834,9,2015,302,15
3835,9,2015,303,37
3836,9,2015,304,11
3837,9,2015,305,4
3838,9,2015,306,11
3839,9,2015,307,7
3840,9,2015,308,13
3841,9,2015,309,7
3842,9,2015,310,14
3843,9,2015,311,13
3844,9,2015,312,9
3845,9,2015,313,3
3846,9,2015,314,9
3847,9,2015,315,14
3848,9,2015,316,5
3849,9,2015,317,13
3850,9,2015,318,10
3851,9,2015,401,25
3852,9,2015,402,14
3853,9,2015,403,6
3854,9,2015,404,8
3855,9,2015,405,13
3856,9,2015,406,6
3857,9,2015,407,20
3858,9,2015,408,17
3859,9,2015,409,7
3860,9,2015,410,7
3861,9,2015,411,14
3862,9,2015,412,13
3863,9,2015,413,7
3864,9,2015,414,19
3865,9,2016,101,25
3866,9,2016,102,42
3867,9,2016,103,35
3868,9,2016,104,52
3869,9,2016,105,55
3870,9,2016,106,29
3871,9,2016,107,27
3872,9,2016,108,26
3873,9,2016,109,11
3874,9,2016,110,11
3875,9,2016,111,17
3876,9,2016,112,23
3877,9,2016,201,19
3878,9,2016,202,4
3879,9,2016,203,4
3880,9,2016,204,11
3881,9,2016,205,3
3882,9,2016,206,7
3883,9,2016,207,9
3884,9,2016,208,8
3885,9,2016,209,9
3886,9,2016,210,4
3887,9,2016,211,5
3888,9,2016,212,8
3889,9,2016,301,32
3890,9,2016,302,20
3891,9,2016,303,40
3892,9,2016,304,23
3893,9,2016,305,7
3894,9,2016,306,19
3895,9,2016,307,15
3896,9,2016,308,18
3897,9,2016,309,12
3898,9,2016,310,13
3899,9,2016,311,17
3900,9,2016,312,14
3901,9,2016,313,11
3902,9,2016,314,10
3903,9,2016,315,7
3904,9,2016,316,12
3905,9,2016,317,19
3906,9,2016,318,10
3907,9,2016,401,28
3908,9,2016,402,21
3909,9,2016,403,14
3910,9,2016,404,6
3911,9,2016,405,19
3912,9,2016,406,6
3913,9,2016,407,36
3914,9,2016,408,14
3915,9,2016,409,18
3916,9,2016,410,10
3917,9,2016,411,7
3918,9,2016,412,18
3919,9,2016,413,15
3920,9,2016,414,10
3921,9,2017,101,29
3922,9,2017,102,47
3923,9,2017,103,57
3924,9,2017,104,67
3925,9,2017,105,70
3926,9,2017,106,60
3927,9,2017,107,39
3928,9,2017,108,47
3929,9,2017,109,11
3930,9,2017,110,30
3931,9,2017,111,44
3932,9,2017,112,22
3933,9,2017,201,5
3934,9,2017,202,36
3935,9,2017,203,6
3936,9,2017,204,8
3937,9,2017,205,10
3938,9,2017,206,7
3939,9,2017,207,7
3940,9,2017,208,16
3941,9,2017,209,11
3942,9,2017,210,3
3943,9,2017,211,4
3944,9,2017,212,15
3945,9,2017,301,66
3946,9,2017,302,26
3947,9,2017,303,60
3948,9,2017,304,21
3949,9,2017,305,19
3950,9,2017,306,15
3951,9,2017,307,18
3952,9,2017,308,18
3953,9,2017,309,17
3954,9,2017,310,29
3955,9,2017,311,11
3956,9,2017,312,50
3957,9,2017,313,5
3958,9,2017,314,6
3959,9,2017,315,9
3960,9,2017,316,6
3961,9,2017,317,22
3962,9,2017,318,16
3963,9,2017,401,39
3964,9,2017,402,11
3965,9,2017,403,30
3966,9,2017,404,13
3967,9,2017,405,16
3968,9,2017,406,16
3969,9,2017,407,66
3970,9,2017,408,41
3971,9,2017,409,18
3972,9,2017,410,11
3973,9,2017,411,40
3974,9,2017,412,27
3975,9,2017,413,13
3976,9,2017,414,33
3977,9,2018,101,21
3978,9,2018,102,28
3979,9,2018,103,32
3980,9,2018,104,32
3981,9,2018,105,42
3982,9,2018,106,22
3983,9,2018,107,29
3984,9,2018,108,34
3985,9,2018,109,13
3986,9,2018,110,16
3987,9,2018,111,19
3988,9,2018,112,21
3989,9,2018,201,6
3990,9,2018,202,6
3991,9,2018,203,3
3992,9,2018,204,7
3993,9,2018,205,4
3994,9,2018,206,6
3995,9,2018,207,4
3996,9,2018,208,4
3997,9,2018,209,10
3998,9,2018,210,7
3999,9,2018,211,8
4000,9,2018,212,6
4001,9,2018,301,62
4002,9,2018,302,37
4003,9,2018,303,43
4004,9,2018,304,17
4005,9,2018,305,17
4006,9,2018,306,24
4007,9,2018,307,33
4008,9,2018,308,36
4009,9,2018,309,27
4010,9,2018,310,19
4011,9,2018,311,18
4012,9,2018,312,26
4013,9,2018,313,16
4014,9,2018,314,23
4015,9,2018,315,22
4016,9,2018,316,11
4017,9,2018,317,30
4018,9,2018,318,21
4019,9,2018,401,32
4020,9,2018,402,17
4021,9,2018,403,10
4022,9,2018,404,23
4023,9,2018,405,21
4024,9,2018,406,7
4025,9,2018,407,32
4026,9,2018,408,17
4027,9,2018,409,51
4028,9,2018,410,22
4029,9,2018,411,26
4030,9,2018,412,27
4031,9,2018,413,41
4032,9,2018,414,14
4033,10,2010,101,3
4034,10,2010,102,2
4035,10,2010,103,1
4036,10,2010,107,4
4037,10,2010,108,4
4038,10,2010,110,1
4039,10,2010,301,2
4040,10,2010,312,1
4041,10,2010,315,1
4042,10,2010,317,1
4043,10,2010,404,1
4044,10,2010,405,2
4045,10,2010,406,2
4046,10,2010,407,2
4047,10,2010,410,2
4048,10,2011,101,4
4049,10,2011,102,16
4050,10,2011,103,17
4051,10,2011,104,11
4052,10,2011,105,16
4053,10,2011,106,22
4054,10,2011,107,21
4055,10,2011,108,20
4056,10,2011,109,2
4057,10,2011,110,5
4058,10,2011,111,4
4059,10,2011,112,4
4060,10,2011,201,1
4061,10,2011,202,2
4062,10,2011,203,1
4063,10,2011,204,3
4064,10,2011,206,2
4065,10,2011,207,3
4066,10,2011,208,2
4067,10,2011,209,1
4068,10,2011,210,2
4069,10,2011,212,1
4070,10,2011,301,7
4071,10,2011,302,3
4072,10,2011,303,2
4073,10,2011,306,5
4074,10,2011,307,3
4075,10,2011,308,2
4076,10,2011,309,2
4077,10,2011,310,1
4078,10,2011,311,1
4079,10,2011,312,2
4080,10,2011,313,1
4081,10,2011,314,2
4082,10,2011,315,1
4083,10,2011,317,1
4084,10,2011,401,8
4085,10,2011,402,1
4086,10,2011,403,5
4087,10,2011,404,1
4088,10,2011,405,10
4089,10,2011,406,4
4090,10,2011,407,3
4091,10,2011,408,2
4092,10,2011,409,6
4093,10,2011,410,6
4094,10,2011,411,6
4095,10,2011,412,1
4096,10,2011,413,2
4097,10,2011,414,1
4098,10,2012,101,15
4099,10,2012,102,29
4100,10,2012,103,13
4101,10,2012,104,21
4102,10,2012,105,26
4103,10,2012,106,17
4104,10,2012,107,36
4105,10,2012,108,27
4106,10,2012,109,5
4107,10,2012,110,5
4108,10,2012,111,7
4109,10,2012,112,6
4110,10,2012,201,1
4111,10,2012,202,1
4112,10,2012,203,3
4113,10,2012,204,2
4114,10,2012,205,2
4115,10,2012,206,2
4116,10,2012,208,2
4117,10,2012,210,2
4118,10,2012,211,2
4119,10,2012,212,4
4120,10,2012,301,20
4121,10,2012,302,6
4122,10,2012,303,12
4123,10,2012,306,6
4124,10,2012,307,2
4125,10,2012,308,5
4126,10,2012,310,3
4127,10,2012,311,2
4128,10,2012,312,2
4129,10,2012,313,1
4130,10,2012,314,2
4131,10,2012,315,4
4132,10,2012,318,1
4133,10,2012,401,10
4134,10,2012,402,168
4135,10,2012,403,1
4136,10,2012,404,4
4137,10,2012,405,8
4138,10,2012,406,6
4139,10,2012,407,14
4140,10,2012,408,3
4141,10,2012,409,4
4142,10,2012,410,1
4143,10,2012,411,6
4144,10,2012,412,4
4145,10,2012,413,2
4146,10,2012,414,3
4147,10,2013,101,24
4148,10,2013,102,38
4149,10,2013,103,27
4150,10,2013,104,16
4151,10,2013,105,32
4152,10,2013,106,16
4153,10,2013,107,24
4154,10,2013,108,23
4155,10,2013,109,12
4156,10,2013,110,8
4157,10,2013,111,2
4158,10,2013,112,3
4159,10,2013,201,2
4160,10,2013,202,1
4161,10,2013,203,2
4162,10,2013,204,2
4163,10,2013,205,2
4164,10,2013,206,1
4165,10,2013,208,2
4166,10,2013,301,16
4167,10,2013,302,8
4168,10,2013,303,5
4169,10,2013,304,1
4170,10,2013,305,1
4171,10,2013,306,7
4172,10,2013,307,3
4173,10,2013,308,4
4174,10,2013,310,4
4175,10,2013,311,5
4176,10,2013,312,9
4177,10,2013,313,1
4178,10,2013,315,3
4179,10,2013,317,2
4180,10,2013,318,9
4181,10,2013,401,28
4182,10,2013,402,15
4183,10,2013,403,11
4184,10,2013,404,6
4185,10,2013,405,6
4186,10,2013,406,9
4187,10,2013,407,8
4188,10,2013,408,3
4189,10,2013,410,1
4190,10,2013,411,9
4191,10,2013,412,4
4192,10,2013,413,1
4193,10,2013,414,8
4194,10,2014,101,21
4195,10,2014,102,32
4196,10,2014,103,30
4197,10,2014,104,31
4198,10,2014,105,25
4199,10,2014,106,37
4200,10,2014,107,23
4201,10,2014,108,36
4202,10,2014,109,7
4203,10,2014,110,11
4204,10,2014,111,4
4205,10,2014,112,13
4206,10,2014,202,2
4207,10,2014,204,3
4208,10,2014,205,2
4209,10,2014,206,1
4210,10,2014,207,3
4211,10,2014,208,4
4212,10,2014,211,6
4213,10,2014,212,3
4214,10,2014,301,17
4215,10,2014,302,12
4216,10,2014,303,27
4217,10,2014,304,10
4218,10,2014,305,6
4219,10,2014,306,12
4220,10,2014,307,7
4221,10,2014,308,9
4222,10,2014,309,4
4223,10,2014,310,4
4224,10,2014,311,3
4225,10,2014,312,8
4226,10,2014,313,7
4227,10,2014,314,3
4228,10,2014,315,8
4229,10,2014,316,10
4230,10,2014,317,2
4231,10,2014,318,5
4232,10,2014,401,15
4233,10,2014,402,9
4234,10,2014,403,6
4235,10,2014,404,7
4236,10,2014,405,12
4237,10,2014,406,5
4238,10,2014,407,18
4239,10,2014,408,10
4240,10,2014,409,2
4241,10,2014,410,6
4242,10,2014,411,10
4243,10,2014,412,9
4244,10,2014,413,5
4245,10,2014,414,1
4246,10,2015,101,22
4247,10,2015,102,41
4248,10,2015,103,55
4249,10,2015,104,53
4250,10,2015,105,47
4251,10,2015,106,26
4252,10,2015,107,30
4253,10,2015,108,23
4254,10,2015,109,11
4255,10,2015,110,20
4256,10,2015,111,6
4257,10,2015,112,16
4258,10,2015,201,3
4259,10,2015,202,4
4260,10,2015,203,4
4261,10,2015,204,5
4262,10,2015,205,4
4263,10,2015,206,3
4264,10,2015,207,3
4265,10,2015,208,3
4266,10,2015,209,13
4267,10,2015,210,1
4268,10,2015,211,6
4269,10,2015,212,4
4270,10,2015,301,51
4271,10,2015,302,18
4272,10,2015,303,73
4273,10,2015,304,47
4274,10,2015,305,16
4275,10,2015,306,30
4276,10,2015,307,16
4277,10,2015,308,21
4278,10,2015,309,16
4279,10,2015,310,18
4280,10,2015,311,13
4281,10,2015,312,27
4282,10,2015,313,8
4283,10,2015,314,11
4284,10,2015,315,15
4285,10,2015,316,4
4286,10,2015,317,4
4287,10,2015,318,23
4288,10,2015,401,31
4289,10,2015,402,28
4290,10,2015,403,27
4291,10,2015,404,15
4292,10,2015,405,19
4293,10,2015,406,11
4294,10,2015,407,31
4295,10,2015,408,12
4296,10,2015,409,20
4297,10,2015,410,18
4298,10,2015,411,25
4299,10,2015,412,34
4300,10,2015,413,19
4301,10,2015,414,18
4302,10,2016,101,38
4303,10,2016,102,36
4304,10,2016,103,30
4305,10,2016,104,59
4306,10,2016,105,43
4307,10,2016,106,32
4308,10,2016,107,22
4309,10,2016,108,38
4310,10,2016,109,17
4311,10,2016,110,18
4312,10,2016,111,12
4313,10,2016,112,20
4314,10,2016,201,6
4315,10,2016,203,4
4316,10,2016,204,5
4317,10,2016,205,5
4318,10,2016,206,13
4319,10,2016,207,7
4320,10,2016,208,12
4321,10,2016,209,4
4322,10,2016,210,6
4323,10,2016,211,9
4324,10,2016,212,10
4325,10,2016,301,31
4326,10,2016,302,21
4327,10,2016,303,31
4328,10,2016,304,21
4329,10,2016,305,20
4330,10,2016,306,17
4331,10,2016,307,10
4332,10,2016,308,19
4333,10,2016,309,16
4334,10,2016,310,21
4335,10,2016,311,6
4336,10,2016,312,21
4337,10,2016,313,12
4338,10,2016,314,22
4339,10,2016,315,10
4340,10,2016,316,3
4341,10,2016,317,12
4342,10,2016,318,6
4343,10,2016,401,48
4344,10,2016,402,29
4345,10,2016,403,16
4346,10,2016,404,19
4347,10,2016,405,13
4348,10,2016,406,11
4349,10,2016,407,53
4350,10,2016,408,17
4351,10,2016,409,15
4352,10,2016,410,13
4353,10,2016,411,20
4354,10,2016,412,20
4355,10,2016,413,14
4356,10,2016,414,11
4357,10,2017,101,113
4358,10,2017,102,33
4359,10,2017,103,31
4360,10,2017,104,47
4361,10,2017,105,39
4362,10,2017,106,25
4363,10,2017,107,41
4364,10,2017,108,50
4365,10,2017,109,19
4366,10,2017,110,22
4367,10,2017,111,37
4368,10,2017,112,25
4369,10,2017,201,15
4370,10,2017,202,10
4371,10,2017,203,7
4372,10,2017,204,26
4373,10,2017,205,6
4374,10,2017,206,12
4375,10,2017,207,16
4376,10,2017,208,8
4377,10,2017,209,13
4378,10,2017,210,26
4379,10,2017,211,6
4380,10,2017,212,23
4381,10,2017,301,72
4382,10,2017,302,21
4383,10,2017,303,43
4384,10,2017,304,45
4385,10,2017,305,65
4386,10,2017,306,15
4387,10,2017,307,36
4388,10,2017,308,19
4389,10,2017,309,12
4390,10,2017,310,37
4391,10,2017,311,19
4392,10,2017,312,22
4393,10,2017,313,15
4394,10,2017,314,10
4395,10,2017,315,37
4396,10,2017,316,11
4397,10,2017,317,14
4398,10,2017,318,15
4399,10,2017,401,51
4400,10,2017,402,44
4401,10,2017,403,24
4402,10,2017,404,18
4403,10,2017,405,21
4404,10,2017,406,7
4405,10,2017,407,30
4406,10,2017,408,17
4407,10,2017,409,16
4408,10,2017,410,18
4409,10,2017,411,9
4410,10,2017,412,42
4411,10,2017,413,21
4412,10,2017,414,10
4413,10,2018,101,10
4414,10,2018,102,39
4415,10,2018,103,41
4416,10,2018,104,28
4417,10,2018,105,40
4418,10,2018,106,30
4419,10,2018,107,32
4420,10,2018,108,38
4421,10,2018,109,21
4422,10,2018,110,17
4423,10,2018,111,11
4424,10,2018,112,26
4425,10,2018,201,9
4426,10,2018,202,6
4427,10,2018,203,9
4428,10,2018,204,8
4429,10,2018,205,6
4430,10,2018,206,6
4431,10,2018,207,9
4432,10,2018,208,6
4433,10,2018,209,17
4434,10,2018,210,8
4435,10,2018,211,6
4436,10,2018,212,9
4437,10,2018,301,59
4438,10,2018,302,34
4439,10,2018,303,49
4440,10,2018,304,30
4441,10,2018,305,29
4442,10,2018,306,27
4443,10,2018,307,28
4444,10,2018,308,21
4445,10,2018,309,23
4446,10,2018,310,21
4447,10,2018,311,21
4448,10,2018,312,23
4449,10,2018,313,17
4450,10,2018,314,22
4451,10,2018,315,22
4452,10,2018,316,5
4453,10,2018,317,22
4454,10,2018,318,23
4455,10,2018,401,39
4456,10,2018,402,15
4457,10,2018,403,14
4458,10,2018,404,34
4459,10,2018,405,25
4460,10,2018,406,11
4461,10,2018,407,48
4462,10,2018,408,14
4463,10,2018,409,33
4464,10,2018,410,19
4465,10,2018,411,38
4466,10,2018,412,45
4467,10,2018,413,34
4468,10,2018,414,22
4469,11,2010,101,9
4470,11,2010,102,10
4471,11,2010,103,9
4472,11,2010,104,15
4473,11,2010,105,5
4474,11,2010,106,7
4475,11,2010,107,15
4476,11,2010,108,9
4477,11,2010,109,1
4478,11,2010,110,9
4479,11,2010,111,5
4480,11,2010,112,4
4481,11,2010,201,1
4482,11,2010,204,1
4483,11,2010,207,2
4484,11,2010,210,1
4485,11,2010,302,4
4486,11,2010,303,3
4487,11,2010,306,6
4488,11,2010,307,2
4489,11,2010,308,4
4490,11,2010,310,2
4491,11,2010,311,1
4492,11,2010,312,1
4493,11,2010,314,4
4494,11,2010,315,4
4495,11,2010,317,2
4496,11,2010,318,1
4497,11,2010,401,6
4498,11,2010,402,5
4499,11,2010,403,2
4500,11,2010,404,4
4501,11,2010,405,4
4502,11,2010,406,1
4503,11,2010,407,6
4504,11,2010,408,4
4505,11,2010,409,1
4506,11,2010,410,1
4507,11,2010,411,5
4508,11,2010,412,2
4509,11,2010,413,1
4510,11,2010,414,1
4511,11,2011,101,9
4512,11,2011,102,18
4513,11,2011,103,18
4514,11,2011,104,8
4515,11,2011,105,22
4516,11,2011,106,15
4517,11,2011,107,26
4518,11,2011,108,19
4519,11,2011,109,4
4520,11,2011,110,5
4521,11,2011,111,4
4522,11,2011,112,5
4523,11,2011,202,1
4524,11,2011,205,2
4525,11,2011,206,1
4526,11,2011,207,4
4527,11,2011,208,2
4528,11,2011,209,2
4529,11,2011,210,1
4530,11,2011,301,5
4531,11,2011,302,2
4532,11,2011,303,3
4533,11,2011,304,2
4534,11,2011,306,2
4535,11,2011,307,3
4536,11,2011,308,4
4537,11,2011,310,1
4538,11,2011,311,4
4539,11,2011,313,3
4540,11,2011,314,4
4541,11,2011,315,4
4542,11,2011,318,1
4543,11,2011,401,8
4544,11,2011,402,2
4545,11,2011,403,3
4546,11,2011,404,1
4547,11,2011,405,9
4548,11,2011,406,1
4549,11,2011,407,2
4550,11,2011,408,2
4551,11,2011,409,4
4552,11,2011,410,2
4553,11,2011,411,2
4554,11,2011,412,2
4555,11,2011,413,1
4556,11,2011,414,2
4557,11,2012,101,11
4558,11,2012,102,27
4559,11,2012,103,24
4560,11,2012,104,19
4561,11,2012,105,21
4562,11,2012,106,16
4563,11,2012,107,27
4564,11,2012,108,27
4565,11,2012,109,2
4566,11,2012,110,10
4567,11,2012,111,8
4568,11,2012,112,5
4569,11,2012,201,4
4570,11,2012,203,1
4571,11,2012,204,3
4572,11,2012,205,1
4573,11,2012,206,4
4574,11,2012,207,1
4575,11,2012,208,3
4576,11,2012,209,1
4577,11,2012,210,4
4578,11,2012,212,2
4579,11,2012,301,5
4580,11,2012,302,5
4581,11,2012,303,4
4582,11,2012,304,1
4583,11,2012,305,1
4584,11,2012,306,8
4585,11,2012,307,7
4586,11,2012,308,2
4587,11,2012,311,4
4588,11,2012,312,8
4589,11,2012,313,4
4590,11,2012,315,3
4591,11,2012,316,2
4592,11,2012,317,1
4593,11,2012,318,3
4594,11,2012,401,10
4595,11,2012,402,113
4596,11,2012,403,1
4597,11,2012,404,5
4598,11,2012,405,11
4599,11,2012,407,11
4600,11,2012,408,2
4601,11,2012,409,6
4602,11,2012,410,6
4603,11,2012,411,1
4604,11,2012,412,2
4605,11,2013,101,14
4606,11,2013,102,33
4607,11,2013,103,16
4608,11,2013,104,20
4609,11,2013,105,27
4610,11,2013,106,15
4611,11,2013,107,24
4612,11,2013,108,28
4613,11,2013,109,5
4614,11,2013,110,5
4615,11,2013,111,4
4616,11,2013,112,2
4617,11,2013,201,2
4618,11,2013,204,2
4619,11,2013,205,1
4620,11,2013,206,1
4621,11,2013,207,2
4622,11,2013,208,3
4623,11,2013,209,2
4624,11,2013,210,1
4625,11,2013,211,1
4626,11,2013,212,2
4627,11,2013,301,20
4628,11,2013,302,11
4629,11,2013,303,1
4630,11,2013,304,5
4631,11,2013,306,8
4632,11,2013,307,6
4633,11,2013,308,4
4634,11,2013,309,1
4635,11,2013,310,1
4636,11,2013,311,2
4637,11,2013,312,5
4638,11,2013,313,6
4639,11,2013,314,3
4640,11,2013,315,8
4641,11,2013,317,1
4642,11,2013,318,1
4643,11,2013,401,13
4644,11,2013,402,9
4645,11,2013,403,6
4646,11,2013,404,4
4647,11,2013,405,5
4648,11,2013,406,5
4649,11,2013,407,10
4650,11,2013,408,6
4651,11,2013,409,12
4652,11,2013,410,4
4653,11,2013,411,8
4654,11,2013,412,4
4655,11,2013,413,3
4656,11,2013,414,12
4657,11,2014,101,9
4658,11,2014,102,18
4659,11,2014,103,13
4660,11,2014,104,31
4661,11,2014,105,29
4662,11,2014,106,21
4663,11,2014,107,19
4664,11,2014,108,30
4665,11,2014,109,6
4666,11,2014,110,3
4667,11,2014,111,15
4668,11,2014,112,11
4669,11,2014,201,4
4670,11,2014,203,1
4671,11,2014,204,1
4672,11,2014,205,2
4673,11,2014,206,2
4674,11,2014,208,1
4675,11,2014,209,1
4676,11,2014,210,4
4677,11,2014,211,1
4678,11,2014,212,2
4679,11,2014,301,15
4680,11,2014,302,7
4681,11,2014,303,6
4682,11,2014,304,15
4683,11,2014,305,3
4684,11,2014,306,1
4685,11,2014,307,10
4686,11,2014,308,3
4687,11,2014,309,3
4688,11,2014,310,6
4689,11,2014,312,8
4690,11,2014,313,5
4691,11,2014,314,6
4692,11,2014,315,10
4693,11,2014,316,1
4694,11,2014,317,1
4695,11,2014,318,3
4696,11,2014,401,14
4697,11,2014,402,3
4698,11,2014,403,3
4699,11,2014,404,3
4700,11,2014,405,5
4701,11,2014,406,6
4702,11,2014,407,13
4703,11,2014,408,6
4704,11,2014,409,2
4705,11,2014,410,2
4706,11,2014,411,4
4707,11,2014,412,4
4708,11,2015,101,10
4709,11,2015,102,28
4710,11,2015,103,17
4711,11,2015,104,38
4712,11,2015,105,36
4713,11,2015,106,25
4714,11,2015,107,20
4715,11,2015,108,27
4716,11,2015,109,6
4717,11,2015,110,6
4718,11,2015,111,12
4719,11,2015,112,9
4720,11,2015,201,5
4721,11,2015,202,2
4722,11,2015,203,4
4723,11,2015,204,2
4724,11,2015,205,2
4725,11,2015,206,7
4726,11,2015,207,6
4727,11,2015,208,8
4728,11,2015,209,32
4729,11,2015,210,4
4730,11,2015,212,6
4731,11,2015,301,20
4732,11,2015,302,14
4733,11,2015,303,20
4734,11,2015,304,16
4735,11,2015,305,25
4736,11,2015,306,17
4737,11,2015,307,10
4738,11,2015,308,18
4739,11,2015,309,9
4740,11,2015,310,8
4741,11,2015,311,9
